artist,subscribers,browseId,link
The Secret Sisters,1,MPLAUC5hTOp8szabRYgqQSZ9RuSw,https://music.youtube.com/browse/MPLAUC5hTOp8szabRYgqQSZ9RuSw
Leo Kottke,25,MPLAUCjT9qTht7OXukplVA8rln5w,https://music.youtube.com/browse/MPLAUCjT9qTht7OXukplVA8rln5w
Dahlak Band,10,MPLAUCR1k4hLA0hYwyIjwUF2wPjA,https://music.youtube.com/browse/MPLAUCR1k4hLA0hYwyIjwUF2wPjA
Hailu Mergia,10,MPLAUCRROZl3O1JCkECgvSdBfWvQ,https://music.youtube.com/browse/MPLAUCRROZl3O1JCkECgvSdBfWvQ
Monophonics,2,MPLAUCzl0S12LiAj0NDaKYQvYAwQ,https://music.youtube.com/browse/MPLAUCzl0S12LiAj0NDaKYQvYAwQ
"Nuanda & Dear Liry,",1,MPLAUC4W2EZZuYhX_Uqq3UDZ7bag,https://music.youtube.com/browse/MPLAUC4W2EZZuYhX_Uqq3UDZ7bag
Dirtwire,20,MPLAUCmPFtTR4xtGSn1hr6wgXOfA,https://music.youtube.com/browse/MPLAUCmPFtTR4xtGSn1hr6wgXOfA
Art Blakey,1,MPLAUCMki-b0zfAQiMQ0nbsrIuBQ,https://music.youtube.com/browse/MPLAUCMki-b0zfAQiMQ0nbsrIuBQ
Alice Coltrane,1,MPLAUCwpupyFQfsG4XhnZXhRy6wg,https://music.youtube.com/browse/MPLAUCwpupyFQfsG4XhnZXhRy6wg
Charles Mingus,1,MPLAUCXSaOCck3oVxhB4W_4Ca3MQ,https://music.youtube.com/browse/MPLAUCXSaOCck3oVxhB4W_4Ca3MQ
Earl Hines,1,MPLAUCBeBkWYRI18waVif35oF77g,https://music.youtube.com/browse/MPLAUCBeBkWYRI18waVif35oF77g
Archie Shepp,2,MPLAUCTOJnOqRCNnSh_uMBWyVXXw,https://music.youtube.com/browse/MPLAUCTOJnOqRCNnSh_uMBWyVXXw
Oliver Nelson Orchestra,2,MPLAUCMvPDIHMNBj-l9KWRVS10aQ,https://music.youtube.com/browse/MPLAUCMvPDIHMNBj-l9KWRVS10aQ
John Coltrane,1,MPLAUCH4T2kv7rr9qnuP0DOXLxMA,https://music.youtube.com/browse/MPLAUCH4T2kv7rr9qnuP0DOXLxMA
Albert Ayler,1,MPLAUCImWOZdYl8_qJ2OGJuTy9gg,https://music.youtube.com/browse/MPLAUCImWOZdYl8_qJ2OGJuTy9gg
John Handy,1,MPLAUCVc7S3chhp3t486b8sA78Zw,https://music.youtube.com/browse/MPLAUCVc7S3chhp3t486b8sA78Zw
The Greyboy Allstars,19,MPLAUCaudYIG8ebwnbi7BVidKl3Q,https://music.youtube.com/browse/MPLAUCaudYIG8ebwnbi7BVidKl3Q
Special Consensus,1,MPLAUChKqJHBbz_vbvZoaH6S5v0Q,https://music.youtube.com/browse/MPLAUChKqJHBbz_vbvZoaH6S5v0Q
Crooked Still,36,MPLAUCwYHB948QKQQUau8LXvFzRg,https://music.youtube.com/browse/MPLAUCwYHB948QKQQUau8LXvFzRg
Buffalo Gals Band,1,MPLAUCn1heaLRYMEFBK0nQExbMwA,https://music.youtube.com/browse/MPLAUCn1heaLRYMEFBK0nQExbMwA
Tom Paxton,1,MPLAUCx8WMVnWlEd9Hzid-8QbQ7A,https://music.youtube.com/browse/MPLAUCx8WMVnWlEd9Hzid-8QbQ7A
Monty Python,2,MPLAUCg7Z_IeEZArbd_nfLYmRlIQ,https://music.youtube.com/browse/MPLAUCg7Z_IeEZArbd_nfLYmRlIQ
Hedy West,70,MPLAUClg66gN5Uv4LwZvir0-uq7A,https://music.youtube.com/browse/MPLAUClg66gN5Uv4LwZvir0-uq7A
Chakachas,11,MPLAUCgg3Xd_kkds9HUhkCmWejbg,https://music.youtube.com/browse/MPLAUCgg3Xd_kkds9HUhkCmWejbg
Judy Collins,24,MPLAUC2V3wGcgqKXcUVHZteA4QYA,https://music.youtube.com/browse/MPLAUC2V3wGcgqKXcUVHZteA4QYA
Féloche,10,MPLAUCCIsXtEhKWUda5PrDoe4fJg,https://music.youtube.com/browse/MPLAUCCIsXtEhKWUda5PrDoe4fJg
Guillaume Poyet,7,MPLAUCMcJbiZUPPYAXg1Qx8yubZg,https://music.youtube.com/browse/MPLAUCMcJbiZUPPYAXg1Qx8yubZg
Guillaume Le Hénaff,7,MPLAUCgQ_RdYCGBVXKKU_90AYX5Q,https://music.youtube.com/browse/MPLAUCgQ_RdYCGBVXKKU_90AYX5Q
Okko Bekker,8,MPLAUC3PIQ4dwEvgFA6ZbPnB4bAA,https://music.youtube.com/browse/MPLAUC3PIQ4dwEvgFA6ZbPnB4bAA
Herb Geller,8,MPLAUCCyOBrPViK3pAbH0zpWMMzg,https://music.youtube.com/browse/MPLAUCCyOBrPViK3pAbH0zpWMMzg
The Skatalites,1,MPLAUCqfvoUw21k65k6hX4uPFoTA,https://music.youtube.com/browse/MPLAUCqfvoUw21k65k6hX4uPFoTA
Taarka,39,MPLAUCKNZ_p_sbE9wfpUgf3k9JGQ,https://music.youtube.com/browse/MPLAUCKNZ_p_sbE9wfpUgf3k9JGQ
Bill Frisell,15,MPLAUCAK5ztsfvlDanqFo9hpMn8g,https://music.youtube.com/browse/MPLAUCAK5ztsfvlDanqFo9hpMn8g
Jeff Picker,10,MPLAUCcfrHR6mv7J4FNtoEHIf76Q,https://music.youtube.com/browse/MPLAUCcfrHR6mv7J4FNtoEHIf76Q
Keller Williams,15,MPLAUCfG2EqLF1EIc8p8gewgBp3Q,https://music.youtube.com/browse/MPLAUCfG2EqLF1EIc8p8gewgBp3Q
EOB,9,MPLAUCgiKdmzPkrEWchwp4PTBDgw,https://music.youtube.com/browse/MPLAUCgiKdmzPkrEWchwp4PTBDgw
Robert Ellis & Courtney Hartman,10,MPLAUCesuxS1V0JF-tDzDyDsp3YQ,https://music.youtube.com/browse/MPLAUCesuxS1V0JF-tDzDyDsp3YQ
Bill Keith,14,MPLAUC8i23W_FPckCv-ZC6JvVP0Q,https://music.youtube.com/browse/MPLAUC8i23W_FPckCv-ZC6JvVP0Q
Michael Daves,1,MPLAUCyf-B67fiQVVZK3d-iCZYcA,https://music.youtube.com/browse/MPLAUCyf-B67fiQVVZK3d-iCZYcA
Nikki Nair,1,MPLAUCMrtOBk_oFhg0C-96rc9NqA,https://music.youtube.com/browse/MPLAUCMrtOBk_oFhg0C-96rc9NqA
Pletnev,1,MPLAUCRVqqx5kuFqH-qYGIgMWoKw,https://music.youtube.com/browse/MPLAUCRVqqx5kuFqH-qYGIgMWoKw
Lily Haz,1,MPLAUCBS1MZusZHP5Rzil3Rf_SuQ,https://music.youtube.com/browse/MPLAUCBS1MZusZHP5Rzil3Rf_SuQ
Tom VR,1,MPLAUC0LrLwzBvvOenH67yj3SHuA,https://music.youtube.com/browse/MPLAUC0LrLwzBvvOenH67yj3SHuA
Manuel Darquart,1,MPLAUCwfz-eDXms8TW4w0igCBowA,https://music.youtube.com/browse/MPLAUCwfz-eDXms8TW4w0igCBowA
Anna Wall,1,MPLAUC8aetQcya5-mTuGUkWm_ONg,https://music.youtube.com/browse/MPLAUC8aetQcya5-mTuGUkWm_ONg
Prequel,1,MPLAUCXjBjEbytOE8wJ9pw1bfgWQ,https://music.youtube.com/browse/MPLAUCXjBjEbytOE8wJ9pw1bfgWQ
Super Drama,1,MPLAUCLq7Qa8RMs6E4NOGUDTvPww,https://music.youtube.com/browse/MPLAUCLq7Qa8RMs6E4NOGUDTvPww
Tom Blip,1,MPLAUCWyM7fArAQ9iyoxOhzafxVg,https://music.youtube.com/browse/MPLAUCWyM7fArAQ9iyoxOhzafxVg
Olsvangèr,1,MPLAUCYhGx13lXhQtTzp90v0So1Q,https://music.youtube.com/browse/MPLAUCYhGx13lXhQtTzp90v0So1Q
Panorama Channel,1,MPLAUCppdnad1KHVrFTnySQustLw,https://music.youtube.com/browse/MPLAUCppdnad1KHVrFTnySQustLw
Niklas Wandt,1,MPLAUCCIeEmoE-OLmZhYqmrvcDDA,https://music.youtube.com/browse/MPLAUCCIeEmoE-OLmZhYqmrvcDDA
Matisa,1,MPLAUCkaFSEoJhqSU4xS69T9PTNQ,https://music.youtube.com/browse/MPLAUCkaFSEoJhqSU4xS69T9PTNQ
Bayete,1,MPLAUCcqzrWkL8fuGaerDNcL2G7g,https://music.youtube.com/browse/MPLAUCcqzrWkL8fuGaerDNcL2G7g
Autarkic,1,MPLAUCSQHxQ80DG6xUMall10slYQ,https://music.youtube.com/browse/MPLAUCSQHxQ80DG6xUMall10slYQ
The Head,1,MPLAUCuyDo0H55FeV-FmrhqvU-_Q,https://music.youtube.com/browse/MPLAUCuyDo0H55FeV-FmrhqvU-_Q
Kayron,1,MPLAUCqvNQd7x7IP6kZv549NKv-A,https://music.youtube.com/browse/MPLAUCqvNQd7x7IP6kZv549NKv-A
Modula & Thanksmate,1,MPLAUCqiXf7qlpRmlMKYnuOrm1ZA,https://music.youtube.com/browse/MPLAUCqiXf7qlpRmlMKYnuOrm1ZA
Aleqs Notal,1,MPLAUCzts6pNteg0N-xBqAf0WV0A,https://music.youtube.com/browse/MPLAUCzts6pNteg0N-xBqAf0WV0A
Philou Louzolo,1,MPLAUCHIRry6QRKCLvCx4Z80ksjw,https://music.youtube.com/browse/MPLAUCHIRry6QRKCLvCx4Z80ksjw
Alek Lee,1,MPLAUCklCdPKBDP9_N5aiQGgTLZw,https://music.youtube.com/browse/MPLAUCklCdPKBDP9_N5aiQGgTLZw
Generation Next,1,MPLAUCEJWuSUL0bs9jJK52LmQLuQ,https://music.youtube.com/browse/MPLAUCEJWuSUL0bs9jJK52LmQLuQ
MYKI,1,MPLAUCGsgqP94S0JJwmaTeSb6-FQ,https://music.youtube.com/browse/MPLAUCGsgqP94S0JJwmaTeSb6-FQ
Desert Sound Colony,1,MPLAUCTb4DtYxjtDK5QI0xEkX1_Q,https://music.youtube.com/browse/MPLAUCTb4DtYxjtDK5QI0xEkX1_Q
Hysteric,1,MPLAUCTmUsYdeqHig0WOttFsNQBQ,https://music.youtube.com/browse/MPLAUCTmUsYdeqHig0WOttFsNQBQ
Hector Plimmer,1,MPLAUCu1M4mQMjKcePTTwpDy585A,https://music.youtube.com/browse/MPLAUCu1M4mQMjKcePTTwpDy585A
The Wood Brothers,1,MPLAUCBnF5LMfF5gdatQL0E5ZpBg,https://music.youtube.com/browse/MPLAUCBnF5LMfF5gdatQL0E5ZpBg
The Appleseed Collective,50,MPLAUCxj04Bdb_tEiQtxY2ffmvdw,https://music.youtube.com/browse/MPLAUCxj04Bdb_tEiQtxY2ffmvdw
First Aid Kit,10,MPLAUC5Ziwoo7xz2i-vKsgKcm-kQ,https://music.youtube.com/browse/MPLAUC5Ziwoo7xz2i-vKsgKcm-kQ
Desmond Dekker,12,MPLAUCVd_prnc36r8qw6Y9tn63rg,https://music.youtube.com/browse/MPLAUCVd_prnc36r8qw6Y9tn63rg
Melanie Safka,1,MPLAUCs4-_vT3dp8K1ginMWeJMLA,https://music.youtube.com/browse/MPLAUCs4-_vT3dp8K1ginMWeJMLA
Dr. Hook And The Medicine Show,1,MPLAUCYDWtgeChGox9JV0x0QbOXg,https://music.youtube.com/browse/MPLAUCYDWtgeChGox9JV0x0QbOXg
Feed Me,1,MPLAUC9UlsJH0D1uZ3hA1LNKEV0w,https://music.youtube.com/browse/MPLAUC9UlsJH0D1uZ3hA1LNKEV0w
Prince Buster,2,MPLAUCe2Sx3ai_PA23zR-wadYkiA,https://music.youtube.com/browse/MPLAUCe2Sx3ai_PA23zR-wadYkiA
Tommy Guerrero,58,MPLAUCsZx_92ubPsc-kgCWxkQ0xw,https://music.youtube.com/browse/MPLAUCsZx_92ubPsc-kgCWxkQ0xw
Allen Toussaint,1,MPLAUChD_kspNyNELM3z99lvE7mg,https://music.youtube.com/browse/MPLAUChD_kspNyNELM3z99lvE7mg
Particle,14,MPLAUCygqMy-_ltKRcaGlCMxvzvw,https://music.youtube.com/browse/MPLAUCygqMy-_ltKRcaGlCMxvzvw
Edgar Meyer,18,MPLAUCUC79ESQHGV9rlMPmfTAz6Q,https://music.youtube.com/browse/MPLAUCUC79ESQHGV9rlMPmfTAz6Q
Mike Marshall,1,MPLAUCx-J94oZ2rUl61Nbq73WHdA,https://music.youtube.com/browse/MPLAUCx-J94oZ2rUl61Nbq73WHdA
Sol Hoopii,22,MPLAUC5SdqRnzgvsP2onJE6CNNLg,https://music.youtube.com/browse/MPLAUC5SdqRnzgvsP2onJE6CNNLg
Múm,14,MPLAUC3fHor1Rfy3i7tZ-DygPaeA,https://music.youtube.com/browse/MPLAUC3fHor1Rfy3i7tZ-DygPaeA
Mum,2,MPLAUC__2NWXzBADwIKDT6a8-a7w,https://music.youtube.com/browse/MPLAUC__2NWXzBADwIKDT6a8-a7w
Stable Shakers,9,MPLAUCh1jUiZv4jVxsaHbSezQ8Ew,https://music.youtube.com/browse/MPLAUCh1jUiZv4jVxsaHbSezQ8Ew
Wayne Newton,1,MPLAUCCaQ2OaruIocI5Ey-cyH-cQ,https://music.youtube.com/browse/MPLAUCCaQ2OaruIocI5Ey-cyH-cQ
samarabalouf,13,MPLAUCQ_6GJRmjmhbbjAdi2AhLiQ,https://music.youtube.com/browse/MPLAUCQ_6GJRmjmhbbjAdi2AhLiQ
Hot Buttered Rum,2,MPLAUCalMu8KBRqFaYwnQj7pAp9A,https://music.youtube.com/browse/MPLAUCalMu8KBRqFaYwnQj7pAp9A
Edouard Pennes,12,MPLAUCuuN0ippD3qEkatABx74SZA,https://music.youtube.com/browse/MPLAUCuuN0ippD3qEkatABx74SZA
Bastien Ribot,12,MPLAUCxIXwk9_WGj0MGM8i0TO-LA,https://music.youtube.com/browse/MPLAUCxIXwk9_WGj0MGM8i0TO-LA
Damien Varaillon,12,MPLAUCGLEeYzkvlcd9wqRsgIghzg,https://music.youtube.com/browse/MPLAUCGLEeYzkvlcd9wqRsgIghzg
Rémi Oswald,12,MPLAUC0S30GaXY89TBAR5Vy9gyUw,https://music.youtube.com/browse/MPLAUC0S30GaXY89TBAR5Vy9gyUw
Gala Swing Quartet,15,MPLAUCq_Dy8-L1KWmxqFfPF9LtuQ,https://music.youtube.com/browse/MPLAUCq_Dy8-L1KWmxqFfPF9LtuQ
Gadjo Dilo,1,MPLAUCTC1YTpYta5MJTnzpNFKXqg,https://music.youtube.com/browse/MPLAUCTC1YTpYta5MJTnzpNFKXqg
David Naiditch,1,MPLAUC-UHxnrRutLRlFFcDFqkIkA,https://music.youtube.com/browse/MPLAUC-UHxnrRutLRlFFcDFqkIkA
The Stray Birds,1,MPLAUCcdlRxGtG6PfVgYJ5G6dpmQ,https://music.youtube.com/browse/MPLAUCcdlRxGtG6PfVgYJ5G6dpmQ
Driftwood Company,7,MPLAUCVh5JzcKtHDMb0GGdyGJL_A,https://music.youtube.com/browse/MPLAUCVh5JzcKtHDMb0GGdyGJL_A
Aaron Jonah Lewis & Ben Belcher,12,MPLAUCwFpLF9U9jgZVED3isMocWg,https://music.youtube.com/browse/MPLAUCwFpLF9U9jgZVED3isMocWg
Aaron Jonah Lewis,12,MPLAUCi4uZ0LCfRi1sTngIUsbvHg,https://music.youtube.com/browse/MPLAUCi4uZ0LCfRi1sTngIUsbvHg
The Country Side Of Harmonica Sam,14,MPLAUCH9s4KxpMQ5RZoZLOB3lnKA,https://music.youtube.com/browse/MPLAUCH9s4KxpMQ5RZoZLOB3lnKA
Donald Byrd,10,MPLAUCV9_uYQLDSGzd1VqTosByNw,https://music.youtube.com/browse/MPLAUCV9_uYQLDSGzd1VqTosByNw
Soulive,11,MPLAUCMPLkcyo1_DcwCzKzZW0Bfg,https://music.youtube.com/browse/MPLAUCMPLkcyo1_DcwCzKzZW0Bfg
John Scofield Band,1,MPLAUC6iouWvlv1REbFZ-zcrphdg,https://music.youtube.com/browse/MPLAUC6iouWvlv1REbFZ-zcrphdg
The Heliocentrics,53,MPLAUCG9HCBeZT6cAHXpa0pTr9KQ,https://music.youtube.com/browse/MPLAUCG9HCBeZT6cAHXpa0pTr9KQ
Corduroy,2,MPLAUCNPTn3ydXP0BFQ8W0e3-3eg,https://music.youtube.com/browse/MPLAUCNPTn3ydXP0BFQ8W0e3-3eg
Corduroy,1,MPLAUCRIMSZbVDySh8bz2cy30K_w,https://music.youtube.com/browse/MPLAUCRIMSZbVDySh8bz2cy30K_w
Virtual Minimal,1,MPLAUCAD2SgNGXgFDmzU7VR8MwaA,https://music.youtube.com/browse/MPLAUCAD2SgNGXgFDmzU7VR8MwaA
Analog Nerdz,1,MPLAUCmh-Zy4kianyffJi7dvZuqQ,https://music.youtube.com/browse/MPLAUCmh-Zy4kianyffJi7dvZuqQ
Sachsenberg,1,MPLAUCHd559on7TOMTd3Bsi3qDPw,https://music.youtube.com/browse/MPLAUCHd559on7TOMTd3Bsi3qDPw
Gerhard Gärtner,1,MPLAUC9yi23DfUXINsxxakZ3BchA,https://music.youtube.com/browse/MPLAUC9yi23DfUXINsxxakZ3BchA
Sven Kuhlmann,2,MPLAUC9JfECmeSxtzrFNf6h0tKUg,https://music.youtube.com/browse/MPLAUC9JfECmeSxtzrFNf6h0tKUg
Fritz Van Dank,1,MPLAUCEAxjuYBKtrfoTWPfcwwqfg,https://music.youtube.com/browse/MPLAUCEAxjuYBKtrfoTWPfcwwqfg
Minimal Vanessa,1,MPLAUCaY0sDuiw0I7YWOemhNWLTg,https://music.youtube.com/browse/MPLAUCaY0sDuiw0I7YWOemhNWLTg
Berlin Minimal Underground,1,MPLAUCk3OAPcfwWKeDlNE9vOJL_Q,https://music.youtube.com/browse/MPLAUCk3OAPcfwWKeDlNE9vOJL_Q
Blauzone,1,MPLAUCQNsaimiNh5WC2jy3YZb_DQ,https://music.youtube.com/browse/MPLAUCQNsaimiNh5WC2jy3YZb_DQ
Sven & Olav,1,MPLAUCAq4TXt7rL74scUfo3E8fgg,https://music.youtube.com/browse/MPLAUCAq4TXt7rL74scUfo3E8fgg
Jens Riemann,1,MPLAUCcdoscStzUQgc-CFgeO8xHg,https://music.youtube.com/browse/MPLAUCcdoscStzUQgc-CFgeO8xHg
Bensen Jutten,1,MPLAUC3OLJJ-czt_trQdVdrFJEdA,https://music.youtube.com/browse/MPLAUC3OLJJ-czt_trQdVdrFJEdA
Gordon Haskell,11,MPLAUC3MV--6DQG3y9k1HcbAuaXg,https://music.youtube.com/browse/MPLAUC3MV--6DQG3y9k1HcbAuaXg
Strung Like a Horse,13,MPLAUCD_YMkNIGrs6vqlYwhNQK9g,https://music.youtube.com/browse/MPLAUCD_YMkNIGrs6vqlYwhNQK9g
HNNY,1,MPLAUC4DKHX9ZgQI-taK1AbXdZgg,https://music.youtube.com/browse/MPLAUC4DKHX9ZgQI-taK1AbXdZgg
Dave Brubeck,1,MPLAUCMBevFAp40kVlvIcOvzv5Bw,https://music.youtube.com/browse/MPLAUCMBevFAp40kVlvIcOvzv5Bw
Joe Russo's Almost Dead,10,MPLAUC0wZyVrpev6n2KJCpjWeDGA,https://music.youtube.com/browse/MPLAUC0wZyVrpev6n2KJCpjWeDGA
Yusef Lateef,32,MPLAUCTzvT7cM3lVEnarspxywomQ,https://music.youtube.com/browse/MPLAUCTzvT7cM3lVEnarspxywomQ
Georges Brassens,1,MPLAUCnY5jNhZBaSveoncMzgFOuQ,https://music.youtube.com/browse/MPLAUCnY5jNhZBaSveoncMzgFOuQ
"Grover Washington, Jr.",1,MPLAUCsN1HTruhFfXcSMGMsBmX_w,https://music.youtube.com/browse/MPLAUCsN1HTruhFfXcSMGMsBmX_w
Porter Wagoner,13,MPLAUCIJ7XLcHRAZT_FpQxgf3IdA,https://music.youtube.com/browse/MPLAUCIJ7XLcHRAZT_FpQxgf3IdA
Keith & Tex,1,MPLAUC5pmqDPjja0V-T2UDuSqlDA,https://music.youtube.com/browse/MPLAUC5pmqDPjja0V-T2UDuSqlDA
The Olympians,11,MPLAUCFE7df6PR_vdTFK4w73_9TQ,https://music.youtube.com/browse/MPLAUCFE7df6PR_vdTFK4w73_9TQ
John Hickman,26,MPLAUCM8co9Q9FoyBU2IrBc2Qu3w,https://music.youtube.com/browse/MPLAUCM8co9Q9FoyBU2IrBc2Qu3w
Dan Crary,16,MPLAUCnQ__03b0z87Yr_kn5etypA,https://music.youtube.com/browse/MPLAUCnQ__03b0z87Yr_kn5etypA
Alexander Rudin,8,MPLAUCnIP8uL41YH9CCPT7JLSIEA,https://music.youtube.com/browse/MPLAUCnIP8uL41YH9CCPT7JLSIEA
"Musica Viva Chamber Orchestra, Moscow",8,MPLAUCcbJK79Z97be7G7Xr-lEi0g,https://music.youtube.com/browse/MPLAUCcbJK79Z97be7G7Xr-lEi0g
Menelik Wèsnatchèw,1,MPLAUC35IY06PbzobDlcW4RvlbVA,https://music.youtube.com/browse/MPLAUC35IY06PbzobDlcW4RvlbVA
Seyfu Yohannès,1,MPLAUCDjLNKa0RdcCoQieAqdG9sQ,https://music.youtube.com/browse/MPLAUCDjLNKa0RdcCoQieAqdG9sQ
Frew Haylou,1,MPLAUCQFOW6F5wBsFFlVwHXUZ7JQ,https://music.youtube.com/browse/MPLAUCQFOW6F5wBsFFlVwHXUZ7JQ
Mahmoud Ahmed,2,MPLAUCHfUmqRMaj492KGOEP8dTGQ,https://music.youtube.com/browse/MPLAUCHfUmqRMaj492KGOEP8dTGQ
