videoId,title,artists,album,duration,duration_seconds,first_seen,last_seen,times_recommended,latest_position,likeStatus,inLibrary
4iymamaGeKk,"(FREE) Jazz Boom Bap Type Beat - ""Saxophone whispers""",CEYX,,2:08,128,2026-09-12T11:03:22Z,2026-09-12T11:03:22Z,1,401,INDIFFERENT,False
_t6ROQ5ERMg,Farther Along,Mississippi John Hurt,"D.C. Blues - The Library of Congress Recordings, Vol. 1",3:10,190,2026-09-12T11:03:22Z,2026-09-12T11:03:22Z,1,416,INDIFFERENT,False
MnP9xZpVZbs,Motherboard (Drumless Edition),Daft Punk,Random Access Memories (Drumless Edition),5:42,342,2026-09-12T11:03:22Z,2026-09-12T11:03:22Z,1,433,INDIFFERENT,False
2nwDL1amctA,Our Little Secret,Béla Fleck,My Bluegrass Heart,6:27,387,2026-09-12T11:03:22Z,2026-09-12T11:03:22Z,1,438,INDIFFERENT,False
KYwA5k00p2I,Just the Two of Us (Edit) (feat. Bill Withers),"Grover Washington, Jr.",Lean on Me: The Best of Bill Withers,3:58,238,2026-09-12T11:03:22Z,2026-09-12T11:03:22Z,1,444,INDIFFERENT,False
F-OeFm6y384,Tired of Fighting,Menahan Street Band,Make the Road By Walking,3:32,212,2026-09-12T11:03:22Z,2026-09-12T11:03:22Z,1,445,INDIFFERENT,False
LAtT7o4XxHA,Note of Mothership,Haruomi Hosono,Note of Mothership,2:59,179,2026-09-12T11:03:22Z,2026-09-12T11:03:22Z,1,446,INDIFFERENT,False
qUwyeAc5KpU,Who Am I,Peace Orchestra,Peace Orchestra,5:58,358,2026-09-12T11:03:22Z,2026-09-12T11:03:22Z,1,451,INDIFFERENT,False
XTif1CNzTFU,The Soul Echo,Santino Surfers,Moon Dancing,3:58,238,2026-09-12T11:03:22Z,2026-09-12T11:03:22Z,1,452,INDIFFERENT,False
zKfGKLui5HM,Burn One Down,Ben Harper,Fight For Your Mind,3:32,212,2026-09-12T11:03:22Z,2026-09-12T11:03:22Z,1,456,INDIFFERENT,False
IY2kxk6qf0E,No Woman,Whitney,Light Upon the Lake,3:58,238,2026-09-12T11:03:22Z,2026-09-12T11:03:22Z,1,457,INDIFFERENT,False
k5kJJPllN60,House Of The Rising Sun (Live in Denver),The Brudi Brothers,House Of The Rising Sun (Live in Denver),6:00,360,2026-09-12T11:03:22Z,2026-09-12T11:03:22Z,1,459,INDIFFERENT,False
5xIr4rEFhek,Thou Swell,Horace Silver,Horace Silver Trio,2:53,173,2026-09-12T11:03:22Z,2026-09-12T11:03:22Z,1,462,INDIFFERENT,False
RcejfvTXusM,The Sweetest Taboo,Sade,Promise,4:38,278,2026-09-12T11:03:22Z,2026-09-12T11:03:22Z,1,469,INDIFFERENT,False
BooFIC2m3U0,Honey,Common Saints,Honey,2:47,167,2026-09-12T11:03:22Z,2026-09-12T11:03:22Z,1,471,INDIFFERENT,False
GZsJesd7aoc,Do You Think I'm Pretty,Racing Mount Pleasant,Do You Think I'm Pretty,5:43,343,2026-09-12T11:03:22Z,2026-09-12T11:03:22Z,1,476,INDIFFERENT,False
95gZbD0vMC8,Just to Fall Asleep,Woods,Strange to Explain,5:45,345,2026-09-12T11:03:22Z,2026-09-12T11:03:22Z,1,484,INDIFFERENT,False
xQzjBbTIuVA,Strictly Rule,Vetiver,Tight Knit,4:29,269,2026-09-12T11:03:22Z,2026-09-12T11:03:22Z,1,485,INDIFFERENT,False
RD71LLHpY6o,Coasting,Kowloon,Coasting,3:16,196,2026-09-12T11:03:22Z,2026-09-12T11:03:22Z,1,487,INDIFFERENT,False
UnbDNIcBF8o,Vicini e lontani,Andrea Rellini,Motus,3:52,232,2026-09-12T11:03:22Z,2026-09-12T11:03:22Z,1,489,INDIFFERENT,False
awQUCrr8TDM,"You Are Never Alone (feat. C Rayz Walz, Doris Glaspie & Katie Moore)",Socalled,Ghettoblaster,4:32,272,2026-09-12T11:03:22Z,2026-09-12T11:03:22Z,1,491,INDIFFERENT,False
vdVlqX0H_kU,The Good Times We Had,"Peter, Paul and Mary","Peter, Paul and Mary Album",2:36,156,2026-09-12T11:03:22Z,2026-09-12T11:03:22Z,1,493,INDIFFERENT,False
5XZGVcHysNk,Empire Ants (feat. Little Dragon),Gorillaz,Plastic Beach,4:44,284,2026-09-12T11:03:22Z,2026-09-12T11:03:22Z,1,495,INDIFFERENT,False
tDFPttDVnvw,Kimosabè,DOPE LEMON,Kimosabè,4:37,277,2026-09-12T11:03:22Z,2026-09-12T11:03:22Z,1,499,INDIFFERENT,False
L_8xUtiNOhM,Outter Space,Alex Serra,In The Real World,4:37,277,2026-09-12T11:03:22Z,2026-09-12T11:03:22Z,1,500,INDIFFERENT,False
qBoQzo98EpQ,Heart To Heart,Mac DeMarco,Here Comes The Cowboy,3:32,212,2026-09-12T10:40:53Z,2026-09-12T11:03:22Z,3,12,LIKE,False
rVAXyZCbFdI,Columbus Stockade Blues,"Doc Watson, Richard Watson",Third Generation Blues,3:32,212,2026-09-12T10:40:53Z,2026-09-12T11:03:22Z,3,212,INDIFFERENT,False
VTV5YKAHQC4,Let No Man Steal Your Thyme,Sandy Denny,Early Home Recordings,2:25,145,2026-09-12T10:40:53Z,2026-09-12T11:03:22Z,3,236,INDIFFERENT,False
uJtwEMlnl44,l'histoire de ta vie,Céline Dessberg,Hödöö,3:23,203,2026-09-12T10:40:53Z,2026-09-12T11:03:22Z,3,1,INDIFFERENT,False
UHYkvDo2rXc,Church Street Blues,Tony Rice,Church Street Blues,3:09,189,2026-09-12T10:40:53Z,2026-09-12T11:03:22Z,3,33,INDIFFERENT,False
u8S-pao0-7U,Theme for Lazarus,Skinshape,Theme for Lazarus,3:01,181,2026-09-12T10:40:53Z,2026-09-12T11:03:22Z,3,202,INDIFFERENT,False
cqlyUZL1yuc,In The Pines (feat. Dolly Parton),"Béla Fleck, Renée Fleming",In The Pines,4:48,288,2026-09-12T10:40:53Z,2026-09-12T11:03:22Z,3,3,INDIFFERENT,False
MVB1kQHFqps,Randall Collins,Norman Blake,Back Home In Sulphur Springs,1:55,115,2026-09-12T10:40:53Z,2026-09-12T11:03:22Z,3,283,INDIFFERENT,False
nLsh_4D_rMs,Sunflower River Blues,John Fahey,"Death Chants, Breakdowns And Military Waltzes",2:36,156,2026-09-12T10:40:53Z,2026-09-12T10:43:54Z,2,9,INDIFFERENT,False
_0lWOwH_VgE,First Shot Missed Him,Mississippi John Hurt,Last Sessions,1:45,105,2026-09-12T10:40:53Z,2026-09-12T11:03:22Z,3,2,INDIFFERENT,False
fL9s3jgo7Pg,Wait A Minute / Praying For A Jeepbeat (Smokers Delight Original Version),Nightmares On Wax,Smokers Delight,2:45,165,2026-09-12T10:40:53Z,2026-09-12T11:03:22Z,3,4,INDIFFERENT,False
fJskjErEe0s,Perfect Dark (New York Version),Flyte,Perfect Dark (New York Version),3:33,213,2026-09-12T10:40:53Z,2026-09-12T11:03:22Z,3,245,INDIFFERENT,False
QBi656z3mmo,Upside Down,54 Ultra,Upside Down,3:17,197,2026-09-12T10:40:53Z,2026-09-12T11:03:22Z,3,420,INDIFFERENT,False
KnlHOSTezJM,Wondrous Place,Drug Store Romeos,Wondrous Place,2:14,134,2026-09-12T10:40:53Z,2026-09-12T11:03:22Z,3,46,INDIFFERENT,False
Lrklhjt4pv8,Over Yonder In The Graveyard,Ola Belle Reed,Ola Belle Reed & Family,3:07,187,2026-09-12T10:40:53Z,2026-09-12T11:03:22Z,3,6,INDIFFERENT,False
AXBSDR4KA2A,Going Down The Road Feeling Bad,Doc & Merle Watson,Elementary Doctor Watson,2:47,167,2026-09-12T10:40:53Z,2026-09-12T11:03:22Z,3,223,INDIFFERENT,False
SpeifxEyb7M,Black and White,"Redinho, Σtella",Up and Away,2:19,139,2026-09-12T10:40:53Z,2026-09-12T11:03:22Z,3,158,INDIFFERENT,False
HEdJJs9d054,Untrue Blues,Blind Boy Fuller,East Coast Piedmont Style,2:50,170,2026-09-12T10:40:53Z,2026-09-12T10:43:54Z,2,18,INDIFFERENT,False
3bSGH0xEJSQ,The Shame,"Holy Hive, El Michels Affair, & Fleet Foxes",Big Crown Vaults Vol. 3 - Holy Hive,2:56,176,2026-09-12T10:40:53Z,2026-09-12T11:03:22Z,3,128,INDIFFERENT,False
yArxFez0Pf0,Clementine,"Taylor Olin, The Something Specials",Clementine,1:45,105,2026-09-12T10:40:53Z,2026-09-12T11:03:22Z,3,121,INDIFFERENT,False
8yNN4A_pyRA,Skylark,James Quinn,Skylark,1:26,86,2026-09-12T10:40:53Z,2026-09-12T11:03:22Z,3,81,INDIFFERENT,False
NeWDVyLelPk,83,Rudy De Anda,Take Me For A Little While / 83,3:20,200,2026-09-12T10:40:53Z,2026-09-12T11:03:22Z,3,45,INDIFFERENT,False
GsanQTBD4lQ,Totem Transport,Arc De Soleil,No Cardigan in Michigan Please (Prologue),3:22,202,2026-09-12T10:40:53Z,2026-09-12T11:03:22Z,3,154,INDIFFERENT,False
GkW-WpU_35Q,Umbra,Opez,Social Limbo,3:43,223,2026-09-12T10:40:53Z,2026-09-12T11:03:22Z,3,148,INDIFFERENT,False
805Obq_2xRo,Fer Elise,Atillion,Fer Elise,2:25,145,2026-09-12T10:40:53Z,2026-09-12T11:03:22Z,3,42,INDIFFERENT,False
PjYlvAxbt8w,Are You Lonesome Like Me?,The Feminine Complex,Livin' Love,2:53,173,2026-09-12T10:40:53Z,2026-09-12T11:03:22Z,3,226,INDIFFERENT,False
1Gly6GjOMYo,Sound Vagabond,Eric Hilton,Sound Vagabond,3:05,185,2026-09-12T10:40:53Z,2026-09-12T11:03:22Z,3,87,INDIFFERENT,False
kZNlOZg3Eek,Sunshine Kisses,Sabine McCalla,Sunshine Kisses,4:01,241,2026-09-12T10:40:53Z,2026-09-12T11:03:22Z,3,142,INDIFFERENT,False
UDsWPM0g_0M,Devil Blues,Sylvester Weaver,Sylvester Weaver Vol. 2 (1927),3:05,185,2026-09-12T10:40:53Z,2026-09-12T11:03:22Z,3,14,INDIFFERENT,False
SLXTv8Abs7A,Before You Hit the Ground,Dean Johnson,I Hope We Can Still Be Friends,3:25,205,2026-09-12T10:40:53Z,2026-09-12T11:03:22Z,3,424,INDIFFERENT,False
nj_Pa8EqyeU,Betty and Dupree,Tia Blake,Folksongs & Ballads,3:30,210,2026-09-12T10:40:53Z,2026-09-12T11:03:22Z,3,309,INDIFFERENT,False
ywiTM8FVJMY,Sinseerly Yours,"Joey Quinones, Thee Sinseers",Sinseerly Yours,2:54,174,2026-09-12T10:40:53Z,2026-09-12T10:43:54Z,2,33,INDIFFERENT,False
sytpVuSca1Q,Seabird,Babeheaven,Seabird,3:02,182,2026-09-12T10:40:53Z,2026-09-12T11:03:22Z,3,13,INDIFFERENT,False
1rTNWzuTeBQ,Time To Rebuild,The Sure Fire Soul Ensemble,Step Down,3:03,183,2026-09-12T10:40:53Z,2026-09-12T11:03:22Z,3,63,INDIFFERENT,False
OU3BMR15f8Y,Pictures of You,"Drugdealer, Kate Bollinger",Pictures of You,3:10,190,2026-09-12T10:40:53Z,2026-09-12T11:03:22Z,3,176,INDIFFERENT,False
cTFDk3j9r0I,Start Line,Yuki Matsui,Passage of Time,1:31,91,2026-09-12T10:40:53Z,2026-09-12T11:03:22Z,3,57,INDIFFERENT,False
gdpHAB7kZTU,Bless the Telephone,Labi Siffre,The Singer and the Song,1:41,101,2026-09-12T10:40:53Z,2026-09-12T11:03:22Z,3,56,INDIFFERENT,False
WXyO4-Jbntg,Daze of Flow,HATAMITSUNAMI,Leaves in the Wind,2:56,176,2026-09-12T10:40:53Z,2026-09-12T11:03:22Z,3,244,INDIFFERENT,False
_-apg5MQqLU,Kids Fallin' In Love,DOPE LEMON,Rose Pink Cadillac,3:48,228,2026-09-12T10:40:53Z,2026-09-12T11:03:22Z,3,341,INDIFFERENT,False
h3lj2-J2Ze0,My October,The Folks,My October,2:05,125,2026-09-12T10:40:53Z,2026-09-12T11:03:22Z,3,15,INDIFFERENT,False
gWAsymwWb-w,Tremendous Fantastic,Karate Boogaloo,Access All Areas,3:06,186,2026-09-12T10:40:53Z,2026-09-12T11:03:22Z,3,49,INDIFFERENT,False
M8cByPL4Ftg,Two Lives Past 25,Habe,Two Lives Past 25,2:59,179,2026-09-12T10:40:53Z,2026-09-12T10:43:54Z,2,43,INDIFFERENT,False
vAJuhstXT4I,Hares on the Mountain,The Local Honeys,Little Girls Actin' Like Men,3:23,203,2026-09-12T10:40:53Z,2026-09-12T11:03:22Z,3,19,INDIFFERENT,False
