position,title,artists,album,duration,duration_seconds,videoId,likeStatus,inLibrary
122,Bis (feat. Azymuth),Arthur Verocai,Encore,3:59,239,T7G-sUBB1lA,INDIFFERENT,False
123,"Carolina, Carol Bela",Os Brazões,Os Brazões,2:07,127,SECNKXJetKI,INDIFFERENT,False
124,Cravo E Canela,"Lô Borges, Milton Nascimento",Clube Da Esquina,2:32,152,6sXbypEJTl0,INDIFFERENT,False
125,Siga / Chuvas De Verão,Quarteto Em Cy,Antologia Do Samba Canção Vol. 2,3:37,217,Pq5xlMzV-NY,INDIFFERENT,False
126,Meu Caro Amigo,Chico Buarque,Meus Caros Amigos,4:22,262,yqVLC_tPgUc,INDIFFERENT,False
127,Nem Vem Que Não Tem,Wilson Simonal,"Alegria, Alegria!!!",2:33,153,XCKrujAIgIs,INDIFFERENT,False
128,Nereci,"Djavan, Marizinha",Djavan,3:20,200,2ZztzJaq1iU,INDIFFERENT,False
129,Telefone,"Lucio Alves, Sylvia Telles",Pure Bossa Nova,1:44,104,PNg_vkGO51s,INDIFFERENT,False
130,Se e Tarde Me Perdoa (Forgive Me If I'm Late),"Carlos Lyra, Paul Winter",The Sound of Ipanema,2:55,175,JNQRIMqTqmg,INDIFFERENT,False
131,Lua De São Jorge (Remixed Original Album),Caetano Veloso,Cinema Transcendental,3:58,238,xfqsVpjrH0A,INDIFFERENT,False
132,Corra E Olhe O Céu,Cartola,Raizes Do Samba,3:24,204,STu9mspSMfc,INDIFFERENT,False
133,Tinindo Trincando,Novos Baianos,Acabou Chorare,3:24,204,S5NXa269MtE,INDIFFERENT,False
134,Soy Una Nube,Elia Y Elizabeth,Elia Y Elizabeth,2:47,167,fAk6I-Vg0Dw,INDIFFERENT,False
135,Doralice,Stan Getz,Instrumental Bossa Nova,2:49,169,RDmml_Egy6o,INDIFFERENT,False
136,Capoeira Vai,Sabrina Malheiros,Equilibria,5:10,310,bIFweRYAOUw,INDIFFERENT,False
137,Deixar,"Pedro Mizutani, Skinshape",Mostrando Os Dentes,2:32,152,MAbO96taGpo,INDIFFERENT,False
138,Cowboy Bossa feat. Yanez (feat. Yanez),Mo' Horizons,Mo' Horizons And The Banana Soundsystem,4:38,278,qVDMV-11CUM,INDIFFERENT,False
139,Uma Sombra na Estrada,Trio Ternura,Série Samba Soul,2:16,136,ILiZgP6WB1s,INDIFFERENT,False
140,Palco,Gilberto Gil,Luar,4:27,267,ou78Tuy_MNM,INDIFFERENT,False
141,Voltei Amor,Trio Mocoto,Samba Rock,3:33,213,THmaZSwBEBw,INDIFFERENT,False
142,Samba Saravah,Pierre Barouh,Un homme et une femme (Original Motion Picture Soundtrack),4:37,277,47e-b2SyCI0,INDIFFERENT,False
143,Coisa Feita,João Bosco,Comissão De Frente,3:27,207,nz4xofVusNU,INDIFFERENT,False
144,O Que É O Que É?,Gonzaguinha,Meus Momentos,4:20,260,Cg457nCfnfY,INDIFFERENT,False
