title,artists,album,inLibrary,likeStatus,duration,duration_seconds,videoId,played_at,run_id
Bernard McGee And Company - Back Up Groove,"831 views, Quadrophonic Toppling",,,INDIFFERENT,2:40,160,6r9Th6KkYcc,2024-03-19T20:31:06Z,gh-726
S O T - Do The Spank,"2.7K views, Quadrophonic Toppling",,,INDIFFERENT,2:49,169,IPk1HAwVIAI,2024-03-19T20:28:17Z,gh-726
Funky Black Man,Earnest Jackson,Funky Funky Baton Rouge,False,INDIFFERENT,2:47,167,5tLCe7lQeho,2024-03-19T20:25:30Z,gh-726
Funky Grasshopper,Hugh Boynton,"Swamp Music, Vol. 1",False,INDIFFERENT,2:43,163,xudLFWYI_nM,2024-03-19T20:22:47Z,gh-726
Freak,N.C.C.U,Step Up: High Water (Music Featured in Season 2),False,INDIFFERENT,6:12,372,q7SlDV9g4d4,2024-03-19T20:16:35Z,gh-726
Afro Soul Review - Soft Soul,"772 views, Quadrophonic Toppling",,,INDIFFERENT,2:54,174,D5XXA_iUZLE,2024-03-19T20:13:41Z,gh-726
Plenty Action,Soft Touch,"Bay Area Funk 2: Funk & Soul from San Francisco, Oakland and the Bay Area",False,INDIFFERENT,2:52,172,dB5lx1uML8Q,2024-03-19T20:10:49Z,gh-726
D. Spirit And The City Folk - Just Keep a C'mon,"1.2K views, Quadrophonic Toppling",,,INDIFFERENT,4:01,241,S44V1Jtv6lg,2024-03-19T20:06:48Z,gh-726
The Soul Rockers - The Hawk,"1.9K views, Quadrophonic Toppling",,,INDIFFERENT,2:29,149,gUE7TNrCRXI,2024-03-19T20:04:19Z,gh-726
B. W. Souls - Generated Love,"1.5K views, Quadrophonic Toppling",,,INDIFFERENT,2:48,168,goJBx_1fs7o,2024-03-19T20:01:31Z,gh-726
Conroy Wilson And The Deuces 3 - Groovy,"971 views, Quadrophonic Toppling",,,INDIFFERENT,4:33,273,EGyIKhVLgpA,2024-03-19T19:56:58Z,gh-726
"Milt Grayson And The Mystery Guests - Right On, Right On","1.4K views, Quadrophonic Toppling",,,INDIFFERENT,2:57,177,PDHJGO7MTxs,2024-03-19T19:54:01Z,gh-726
Quad - Relief,"313 views, musicland65",,,INDIFFERENT,3:06,186,KFypXckeJwE,2024-03-19T19:50:55Z,gh-726
Clarence Nelson - Super Soul,"3.8K views, Quadrophonic Toppling",,,INDIFFERENT,2:34,154,qN5nH_YLIQA,2024-03-19T19:48:21Z,gh-726
David Williams - Fox's Den,"485 views, Quadrophonic Toppling",,,INDIFFERENT,2:46,166,ltL7iuC29dw,2024-03-19T19:45:35Z,gh-726
Johnny Tolbert And De Thangs - Take It Off,"2.3K views, Quadrophonic Toppling",,,INDIFFERENT,3:20,200,swfPZV6U89k,2024-03-19T19:42:15Z,gh-726
Del Edwards - Need I Say More,"1.3K views, Quadrophonic Toppling",,,INDIFFERENT,2:37,157,IqyVGd2yLWo,2024-03-19T19:39:38Z,gh-726
Picking and Chipping,The Esquires,The Best of the Esquires,False,INDIFFERENT,2:59,179,kVPL2v97gUY,2024-03-19T19:36:39Z,gh-726
General Crook - Do It For Me,"2.3K views, Quadrophonic Toppling",,,INDIFFERENT,3:01,181,zlsiAYkQ4Os,2024-03-19T19:33:38Z,gh-726
Eddie And Ernie - You Give Me Love To Go On,"1.5K views, Quadrophonic Toppling",,,INDIFFERENT,3:27,207,c_lqlOiVDX0,2024-03-19T19:30:11Z,gh-726
Unclaimed Freight - Fat Albert,"823 views, Quadrophonic Toppling",,,INDIFFERENT,2:06,126,PjbEDB2CAfs,2024-03-19T19:28:05Z,gh-726
The Conservatives - Who Understands,"1.1K views, Quadrophonic Toppling",,,INDIFFERENT,2:37,157,kDxhDVf99Mw,2024-03-19T19:25:28Z,gh-726
The Young Gents - Big Things Come In Small Packages,"567 views, musicland65",,,INDIFFERENT,3:18,198,90zl-1Qyodo,2024-03-19T19:22:10Z,gh-726
Hayes Ware - You Got Me Mama,"1.5K views, Quadrophonic Toppling",,,INDIFFERENT,3:02,182,k6Jkt3EABw0,2024-03-19T19:19:08Z,gh-726
The Moods - King Hustler,"1.4K views, Quadrophonic Toppling",,,LIKE,3:06,186,z93uef4O-Hw,2024-03-19T19:16:02Z,gh-726
Van Harris And The Vanguards - Hey Hey,"952 views, Quadrophonic Toppling",,,INDIFFERENT,2:40,160,wIhoVWJ8SNM,2024-03-19T19:13:22Z,gh-726
I'm Gonna Try to Be Real True to You,Bird Rollins,I'm Gonna Try to Be Real True to You (Digital 45),False,INDIFFERENT,3:11,191,9CamOGsJvhU,2024-03-19T19:10:11Z,gh-726
"Good Thing, Pt. 2",Casey Jones,Loose the Funk - Rarities from the Jewel/Paula Vaults,False,INDIFFERENT,2:08,128,7vSmKtZyYxg,2024-03-19T18:27:22Z,gh-725
Black Bull,Andre Williams,Rib Tips & Pig Snoots,False,INDIFFERENT,3:05,185,HgKHHwhI5-U,2024-03-19T18:24:17Z,gh-725
Gwindon Murphy - Pearl,"746 views, Quadrophonic Toppling",,,INDIFFERENT,2:08,128,3M84dnbxjxk,2024-03-19T18:22:09Z,gh-725
Ross Carnegie - Open Up Your Mind,"564 views, Quadrophonic Toppling",,,INDIFFERENT,3:22,202,JZgaZLMqrT8,2024-03-19T18:18:47Z,gh-725
Henvick & His Gang - Do The Breakdown,"1.7K views, Quadrophonic Toppling",,,INDIFFERENT,2:54,174,8CCNztUhBm4,2024-03-19T18:15:53Z,gh-725
9th Street Exit - 9th Street,"8.2K views, Quadrophonic Toppling",,,INDIFFERENT,2:16,136,pcgHRSOrtXE,2024-03-19T18:13:37Z,gh-725
Chris Town - Funky Sunday,"930 views, Quadrophonic Toppling",,,INDIFFERENT,2:01,121,iH36Qc52gBA,2024-03-19T18:11:36Z,gh-725
Blow Your Mind,Sound Experience,40 Acres And A Mule / Blow Your Mind,False,INDIFFERENT,3:04,184,q4lH7CAl7p0,2024-03-19T18:08:32Z,gh-725
The Village Choir- The Switch,"1.4K views, Quadrophonic Toppling",,,INDIFFERENT,3:20,200,6vs3A-lEnSs,2024-03-19T18:05:12Z,gh-725
Funky Camel Walk,Little George Jr.,Funky Funky New York,False,INDIFFERENT,2:33,153,Vwrh7Nk4-tI,2024-03-19T18:02:39Z,gh-725
Can't Get Enough Of Your Love Baby,Barry White,Barry White - His Greatest Hits,False,INDIFFERENT,4:30,270,_x2Z3hjaktg,2024-03-19T17:58:09Z,gh-725
U. S. Warren - The 4th Movement,"1.9K views, Quadrophonic Toppling",,,INDIFFERENT,3:27,207,ym9DLm_jYSY,2024-03-19T17:54:42Z,gh-725
Bustin Up,City News,"Tramp 45 RPM Single Collection, Vol. 6",False,INDIFFERENT,2:43,163,olLV744EtRs,2024-03-19T17:51:59Z,gh-725
Stone To The Bone,James Brown,The Payback,True,INDIFFERENT,10:15,615,QON_23CPKQQ,2024-03-19T17:41:44Z,gh-725
"AC/DC Bag (1998-07-21 Desert Sky Pavilion, Pheonix, AZ)",Phish,The Leaked SBD Tracks Project,,INDIFFERENT,9:14,554,8vd2hcQB4rg,2024-03-19T03:15:36Z,gh-720
Transdermal Celebration,Ween,Quebec,False,INDIFFERENT,3:26,206,Nt9uNomdCHg,2024-03-19T02:58:02Z,gh-719
Homo Rainbow (Live),Ween,"Live at Stubb's, 7/2000",,INDIFFERENT,3:42,222,7LcIUTzKLfc,2024-03-19T02:54:20Z,gh-719
The Argus,Ween,Quebec,False,INDIFFERENT,4:54,294,Y3qguNFflow,2024-03-19T02:49:26Z,gh-719
The Rainbow,Ween,Chef Aid: The South Park Album (Extreme Version),True,LIKE,2:46,166,_qFvfxTncwk,2024-03-19T02:46:40Z,gh-719
Turntable,Dead Horses,Turntable,False,INDIFFERENT,3:15,195,AAywD7nmOhk,2024-03-19T02:43:25Z,gh-719
Never in My Wildest Dreams,Dan Auerbach,Waiting on a Song,False,INDIFFERENT,2:56,176,DIyKsGqf-D8,2024-03-19T02:40:29Z,gh-719
We Did Our Best,Robert Ellis & Courtney Hartman,Dear John,,INDIFFERENT,4:36,276,66E2-xTM4JY,2024-03-19T01:24:23Z,gh-718
Up on the Hill Where They Do the Boogie,Robert Ellis & Courtney Hartman,Dear John,,INDIFFERENT,2:41,161,2mpJW3eoCcA,2024-03-19T01:21:42Z,gh-718
Delta Queen Waltz,Robert Ellis & Courtney Hartman,Dear John,,INDIFFERENT,4:44,284,vWl8bdLs3So,2024-03-19T01:16:58Z,gh-718
Morning Bugle,Robert Ellis & Courtney Hartman,Dear John,,LIKE,3:00,180,or0rrARWUA0,2024-03-19T01:13:58Z,gh-718
Howard Hughes Blues,Robert Ellis & Courtney Hartman,Dear John,,LIKE,2:50,170,dRQMM47WlW0,2024-03-19T01:11:08Z,gh-718
Here I Am in Love Again,Robert Ellis & Courtney Hartman,Dear John,,LIKE,3:19,199,aeLwPPlaoWQ,2024-03-19T01:07:49Z,gh-718
Right in the Middle of Falling for You,Robert Ellis & Courtney Hartman,Dear John,,INDIFFERENT,3:38,218,h0CtC2G8Ckc,2024-03-19T01:04:11Z,gh-718
Gentle on My Mind,Robert Ellis & Courtney Hartman,Dear John,,INDIFFERENT,5:52,352,wxYetopv6UI,2024-03-19T00:58:19Z,gh-718
Them Way Long Time Ago Times,Robert Ellis & Courtney Hartman,Dear John,,INDIFFERENT,2:47,167,FPGvhTT5gu4,2024-03-19T00:55:32Z,gh-718
Old Time River Man,Robert Ellis & Courtney Hartman,Dear John,,INDIFFERENT,3:45,225,tDfA-zbUA_s,2024-03-19T00:51:47Z,gh-718
I Can't Get Next to You,Al Green,Greatest Hits: The Best of Al Green,False,INDIFFERENT,3:48,228,MWf5wYIKTfo,2024-03-18T22:46:18Z,gh-717
Are You Lonely for Me Baby?,Al Green,Greatest Hits: The Best of Al Green,False,INDIFFERENT,3:59,239,5wm59UeTZuA,2024-03-18T22:42:19Z,gh-717
Tired of Being Alone,Al Green,Greatest Hits: The Best of Al Green,False,INDIFFERENT,2:51,171,1a6sqKfrSMw,2024-03-18T22:39:28Z,gh-717
L-O-V-E (Love),Al Green,Greatest Hits: The Best of Al Green,False,INDIFFERENT,3:10,190,EUdHyBVLeoM,2024-03-18T21:24:11Z,gh-716
Sha La La (Make Me Happy),Al Green,Greatest Hits: The Best of Al Green,False,INDIFFERENT,2:58,178,DtMgK6P9evg,2024-03-18T21:21:13Z,gh-716
Let's Stay Together,Al Green,Greatest Hits: The Best of Al Green,False,INDIFFERENT,3:18,198,gF1NAjZ0cXY,2024-03-18T21:17:55Z,gh-716
Rhinestone Cowboy,Glen Campbell,Rhinestone Cowboy (Expanded Edition),False,INDIFFERENT,3:15,195,9HZkbAuAtgs,2024-03-18T21:14:40Z,gh-716
"Money, Money, Money",ABBA,Arrival,False,INDIFFERENT,3:07,187,1LPNuFkteI8,2024-03-18T18:26:12Z,gh-715
Goodbye Yellow Brick Road,Elton John,Goodbye Yellow Brick Road,,INDIFFERENT,3:13,193,wy709iNG6i8,2024-03-18T18:22:59Z,gh-715
Mamma Mia,ABBA,Abba,False,INDIFFERENT,3:34,214,KMViJKmAV4M,2024-03-18T18:19:25Z,gh-715
Amigo de Cuatro Patas,Thiago Mascotas,Terapia Musical para Mascotas: Canciones de Cuna para Perros y Gatos,False,INDIFFERENT,5:58,358,rSVzpTSwMRo,2024-03-18T05:01:57Z,gh-710
The Ripening,"Shpongle, Simon Posford",Flux & Contemplation - Portrait of an Artist in Isolation,,INDIFFERENT,8:24,504,owqDUWJo1fA,2024-03-18T04:53:33Z,gh-710
Concerto for Piano & Birds in Eb Minor,"Shpongle, Simon Posford",Flux & Contemplation - Portrait of an Artist in Isolation,,INDIFFERENT,2:35,155,EtCZAQH2roE,2024-03-18T04:50:58Z,gh-710
The New Normal,"Shpongle, Simon Posford",Flux & Contemplation - Portrait of an Artist in Isolation,,LIKE,10:42,642,xwyK3XGQvqI,2024-03-18T04:40:16Z,gh-710
The Hobbyist,"Shpongle, Simon Posford",Flux & Contemplation - Portrait of an Artist in Isolation,,INDIFFERENT,6:34,394,GY2jxHg2HYo,2024-03-18T04:33:42Z,gh-710
Ripples of the Mind,"Shpongle, Simon Posford",Flux & Contemplation - Portrait of an Artist in Isolation,,INDIFFERENT,3:48,228,jWHptnuVBew,2024-03-18T04:29:54Z,gh-710
Wish You Weren’t Here,"Shpongle, Simon Posford",Flux & Contemplation - Portrait of an Artist in Isolation,,LIKE,5:29,329,gWpYbDCSoro,2024-03-18T04:24:25Z,gh-710
45:33,LCD Soundsystem,45:33,,LIKE,46:05,2765,WoVO2HKwfbg,2024-03-18T03:38:20Z,gh-710
Best of Gramatik+Proleter,"2M views, Vlad Dascalu",,,LIKE,1:08:23,4103,bypGsd527dM,2024-03-18T02:29:57Z,gh-710
On The Sunny Side Of Life,Country Gentlemen,The Early Rebel Recordings: 1962-1971,,LIKE,2:21,141,cgzjR8GBzkQ,2024-03-18T02:27:36Z,gh-710
45:33,LCD Soundsystem,45:33,,LIKE,46:05,2765,WoVO2HKwfbg,2024-03-18T02:39:57Z,gh-709
Best of Gramatik+Proleter,"2M views, Vlad Dascalu",,,LIKE,1:08:23,4103,bypGsd527dM,2024-03-18T01:31:34Z,gh-709
On The Sunny Side Of Life,Country Gentlemen,The Early Rebel Recordings: 1962-1971,,LIKE,2:21,141,cgzjR8GBzkQ,2024-03-18T01:29:13Z,gh-709
The Hobbyist,"Shpongle, Simon Posford",Flux & Contemplation - Portrait of an Artist in Isolation,,INDIFFERENT,6:34,394,GY2jxHg2HYo,2024-03-18T03:10:44Z,gh-708
Ripples of the Mind,"Shpongle, Simon Posford",Flux & Contemplation - Portrait of an Artist in Isolation,,INDIFFERENT,3:48,228,jWHptnuVBew,2024-03-18T03:06:56Z,gh-708
Wish You Weren’t Here,"Shpongle, Simon Posford",Flux & Contemplation - Portrait of an Artist in Isolation,,LIKE,5:29,329,gWpYbDCSoro,2024-03-18T03:01:27Z,gh-708
Germination,"Shpongle, Simon Posford",Flux & Contemplation - Portrait of an Artist in Isolation,,INDIFFERENT,2:14,134,8XabjqbkjCs,2024-03-18T02:59:13Z,gh-708
Cyclical Ruminations,"Shpongle, Simon Posford",Flux & Contemplation - Portrait of an Artist in Isolation,,INDIFFERENT,0:34,34,ff5sTfSV4JI,2024-03-18T02:58:39Z,gh-708
On a Rainy Day,"Shpongle, Simon Posford",Flux & Contemplation - Portrait of an Artist in Isolation,,INDIFFERENT,3:13,193,EoEsnrRnV2I,2024-03-18T02:55:26Z,gh-708
Lockdown,"Shpongle, Simon Posford",Flux & Contemplation - Portrait of an Artist in Isolation,,LIKE,8:30,510,tkOk_LCUWxU,2024-03-18T02:46:56Z,gh-708
Somehow Tonight,"Bobby Hicks, Doyle Lawson, J.D. Crowe, Jerry Douglas","The Bluegrass Album, Vol. 4",,INDIFFERENT,3:07,187,-lH6UPMNI4w,2024-03-18T02:43:49Z,gh-708
Lonesome Wind Blues,"Bobby Hicks, Doyle Lawson, J.D. Crowe, Jerry Douglas","The Bluegrass Album, Vol. 4",,INDIFFERENT,3:11,191,UdhageQ1qDA,2024-03-18T02:40:38Z,gh-708
I Might Take You Back Again,The Bluegrass Album Band,"The Bluegrass Album, Vol. 4",,INDIFFERENT,1:54,114,jCuyWlr9m1o,2024-03-18T02:38:44Z,gh-708
When You Are Lonely,"Bobby Hicks, Doyle Lawson, J.D. Crowe, Jerry Douglas","The Bluegrass Album, Vol. 4",,INDIFFERENT,2:39,159,xsXDpbwmHMo,2024-03-18T02:36:05Z,gh-708
Nobody Loves Me,"Bobby Hicks, Doyle Lawson, J.D. Crowe, Jerry Douglas","The Bluegrass Album, Vol. 4",,INDIFFERENT,2:58,178,ugH6wFp8Jig,2024-03-18T02:33:07Z,gh-708
Head Over Heels,The Bluegrass Album Band,"The Bluegrass Album, Vol. 4",,INDIFFERENT,2:36,156,0pcKDsovtUQ,2024-03-18T02:30:31Z,gh-708
The Drunkard's Doom,Vandaveer,"Oh, Willie, Please...",,LIKE,4:23,263,u2mUbfYtLLw,2024-03-18T02:26:08Z,gh-708
Down In The Willow Garden,Vandaveer,"Oh, Willie, Please...",,INDIFFERENT,3:35,215,YxZxe2D53MY,2024-03-18T02:22:33Z,gh-708
The Knoxville Girl,Vandaveer,"Oh, Willie, Please...",,INDIFFERENT,5:19,319,G1beP4Jy6os,2024-03-18T02:17:14Z,gh-708
Mary Of The Wild Moor,Vandaveer,"Oh, Willie, Please...",,LIKE,3:29,209,h3c3DWJmg4w,2024-03-18T02:13:45Z,gh-708
The Murder Of The Lawson Family,Vandaveer,"Oh, Willie, Please...",,INDIFFERENT,3:14,194,0gCd3cT7AJE,2024-03-18T02:10:31Z,gh-708
The Railroad Boy,Vandaveer,"Oh, Willie, Please...",,INDIFFERENT,4:13,253,pVLCWMjbefI,2024-03-18T02:06:18Z,gh-708
Omie Wise,Vandaveer,"Oh, Willie, Please...",,INDIFFERENT,4:46,286,AjgpPqG7v1E,2024-03-18T02:01:32Z,gh-708
Pretty Polly,Vandaveer,"Oh, Willie, Please...",,INDIFFERENT,3:49,229,9Sejo_rSr0Y,2024-03-18T01:57:43Z,gh-708
Shine (feat. Andreas Öberg),"Hot Club de Norvège, Jimmy Rosenberg, Jon Larsen",Django's Tiger,,INDIFFERENT,2:54,174,tHj_TsWB9g8,2024-03-18T01:54:49Z,gh-708
Last Chance to Dance Trance (Perhaps),"Medeski, Martin & Wood",Last Chance to Dance Trance (Perhaps): Best Of (1991-1996),,LIKE,7:41,461,kfYBk1EPbDI,2024-03-18T01:47:08Z,gh-708
The Banks Of The Ohio,Vandaveer,"Oh, Willie, Please...",,INDIFFERENT,4:04,244,rf8ckGk0Yt4,2024-03-18T01:43:04Z,gh-708
Bury Me Beneath The Willow (from The Hunger Games: The Ballad of Songbirds & Snakes),Molly Tuttle,The Hunger Games: The Ballad of Songbirds & Snakes (Music From & Inspired By),,LIKE,3:43,223,otqQ8yVnIqE,2024-03-18T01:39:21Z,gh-708
The Headless Horeseman Power Mix,Phish,Mixes,,LIKE,1:19:50,4790,zn4w9fuv-uI,2024-03-18T00:09:30Z,gh-706
Live Phish Instrumental Vol 1,Phish,Mixes,,INDIFFERENT,1:12:44,4364,7Dif_2wshpE,2024-03-17T22:56:46Z,gh-706
War,Edwin Starr,War And Peace,False,INDIFFERENT,3:21,201,gKAM1NfMXY8,2024-03-17T22:53:25Z,gh-706
River Deep - Mountain High,Ike & Tina Turner,River Deep-Mountain High,False,INDIFFERENT,3:35,215,pWK7v0gIHLo,2024-03-17T22:49:50Z,gh-706
Mama Knows (feat. Don Harper & Jerry Douglas),Tommy Emmanuel,Accomplice Two,,INDIFFERENT,3:09,189,hAO5Xwqj91M,2024-03-17T22:46:41Z,gh-706
Mustang Sally,Wilson Pickett,Sweet Soul Music,False,INDIFFERENT,3:07,187,7Itlir06Bjk,2024-03-17T22:43:34Z,gh-706
When a Man Loves a Woman (Mono),Percy Sledge,When a Man Loves a Woman (Mono),False,INDIFFERENT,2:54,174,dsQriJbxYBU,2024-03-17T22:40:40Z,gh-706
With A Little Help From My Friends,Joe Cocker,With A Little Help From My Friends,False,INDIFFERENT,5:13,313,eXV4WyQMHFM,2024-03-17T22:35:27Z,gh-706
The Arc,The Arcs,"Yours, Dreamily,",False,INDIFFERENT,3:52,232,SrJXcmdoEzo,2024-03-17T22:31:35Z,gh-706
Yeller Rose of Texas (feat. Sam Bush),Tommy Emmanuel,Accomplice Two,,INDIFFERENT,2:36,156,JHE2MlXoPOA,2024-03-17T22:28:59Z,gh-706
Gamma Goblins (Its Turtles All the Way Down Mix),Hallucinogen,In Dub mixed by Ott,,INDIFFERENT,10:54,654,DTbsgsi96Oc,2024-03-17T22:18:05Z,gh-706
"Daddy Frank (The Guitar Man) (feat. Bill Payne, Jamey Johnson & Jimmie Fadden)",Tommy Emmanuel,Accomplice Two,,INDIFFERENT,5:05,305,JaUuP1AGtes,2024-03-17T22:13:00Z,gh-706
White Freight Liner Blues (feat. Molly Tuttle),Tommy Emmanuel,Accomplice Two,,INDIFFERENT,4:16,256,7Wd-0jUfGrs,2024-03-17T22:08:44Z,gh-706
Doc's Guitar / Black Mountain Rag (feat. Billy Strings),Tommy Emmanuel,Accomplice Two,,LIKE,2:44,164,AT6-qjYGG_0,2024-03-17T22:06:00Z,gh-706
Big Iron,Marty Robbins,More Greatest Hits,False,INDIFFERENT,3:58,238,xCqOu_CpFPg,2024-03-17T22:02:02Z,gh-706
I Hear Them All,Old Crow Medicine Show,Big Iron World,False,INDIFFERENT,3:04,184,kiJDZbvj8Vc,2024-03-17T21:58:58Z,gh-706
Southern Nights,Glen Campbell,Southern Nights,False,LIKE,3:01,181,X6-sU7pVJ3k,2024-03-17T21:55:57Z,gh-706
Lay All Your Love On Me,ABBA,Super Trouper,False,INDIFFERENT,4:35,275,5mHzaIehRTE,2024-03-17T21:51:22Z,gh-706
Rasputin (Single Version),Boney M.,Fantastic Boney M.,True,LIKE,3:41,221,YCQYdgYG7uY,2024-03-17T21:47:41Z,gh-706
Mama Tried (Remastered 2001),Merle Haggard & The Strangers,Mama Tried,False,INDIFFERENT,2:13,133,XyRCvukVv6w,2024-03-17T15:25:03Z,gh-703
I Am A Man Of Constant Sorrow (Radio Edit) (feat. Dan Tyminski),The Soggy Bottom Boys,"O Brother, Where Art Thou? (Original Motion Picture Soundtrack)",False,INDIFFERENT,3:10,190,mFpEYOPBsDU,2024-03-17T15:21:53Z,gh-703
Walk On Boy,"Billy Strings, Don Julin",Fiddle Tune X,,INDIFFERENT,3:41,221,mXIDWr-EAgo,2024-03-17T15:18:12Z,gh-703
Jeremiah,Sierra Ferrell,Jeremiah / Why’d Ya Do It,False,INDIFFERENT,3:05,185,Zqr4zb-0Ps0,2024-03-17T15:15:07Z,gh-703
That's the Way the World Goes Round,John Prine,Bruised Orange,True,LIKE,3:20,200,ZogciFl-udY,2024-03-17T15:11:47Z,gh-703
The Master's Call,Marty Robbins,Gunfighter Ballads And Trail Songs,,INDIFFERENT,3:06,186,7mrI2xtkEMA,2024-03-17T15:08:41Z,gh-703
The Weight (Remastered 2000),The Band,Music From Big Pink,False,INDIFFERENT,4:35,275,QWu-f7HFFJE,2024-03-17T15:04:06Z,gh-703
West Virginia Waltz,Sierra Ferrell,Long Time Coming,,INDIFFERENT,3:34,214,1bE7LApwxUk,2024-03-17T15:00:32Z,gh-703
"(Ghost) Riders in the Sky (Live at Nassau Coliseum, Uniondale, NY - March 1990)",The Highwaymen,Live - American Outlaws,False,INDIFFERENT,3:19,199,8lHv0rkDCJc,2024-03-17T14:57:13Z,gh-703
Old Number Seven,The Devil Makes Three,The Devil Makes Three,False,INDIFFERENT,3:21,201,1tp4Vyltijw,2024-03-17T14:53:52Z,gh-703
Lost Highway,Hank Williams,Health & Happiness Shows,False,INDIFFERENT,3:24,204,92dezZCxer8,2024-03-17T14:50:28Z,gh-703
On The Road Again,Willie Nelson,Country Super Hits,False,INDIFFERENT,2:33,153,1cGeNhPVr3s,2024-03-17T14:47:55Z,gh-703
Just Like Heaven,The Infamous Stringdusters,"Undercover, Vol. 2",False,INDIFFERENT,4:09,249,3mvKtj5W5qM,2024-03-17T14:43:46Z,gh-703
Blue Side Of The Mountain,The SteelDrivers,The SteelDrivers,False,INDIFFERENT,3:30,210,yGapWlREj0c,2024-03-17T14:40:16Z,gh-703
Midnight Rider,The Allman Brothers Band,Idlewild South (Deluxe Edition Remastered),False,INDIFFERENT,3:01,181,O6Q40nZRRco,2024-03-17T14:37:15Z,gh-703
Fire On the Mountain,Iron Horse,Ridin' Out The Storm,False,INDIFFERENT,3:18,198,1xEyds9Z4II,2024-03-17T14:33:57Z,gh-703
Deep River Blues,Doc Watson,Rambling Hobo,False,INDIFFERENT,3:10,190,lebF-xPszP0,2024-03-17T14:30:47Z,gh-703
Just Like Leaving,Bella White,Just Like Leaving,False,INDIFFERENT,3:27,207,oviDGUsgHhY,2024-03-17T14:27:20Z,gh-703
Sturgill Simpson  Life Ain't Fair,"962K views, A Shitbird's Studio",,,INDIFFERENT,2:55,175,AG5GVW_J9Fs,2024-03-17T14:24:25Z,gh-703
Country Squire,Tyler Childers,Country Squire,,LIKE,3:22,202,KYIav77fPsA,2024-03-17T14:21:03Z,gh-703
Watch It Fall,Billy Strings,Home,,INDIFFERENT,4:37,277,VwwKqScF674,2024-03-17T14:16:26Z,gh-703
Bob Wills Is Still the King,Waylon Jennings,Dreaming My Dreams,False,INDIFFERENT,3:34,214,OVFjGc6NxKo,2024-03-17T14:12:52Z,gh-703
The Man from Waco,Charley Crockett,The Man from Waco,False,INDIFFERENT,3:46,226,YARPrgVaxFc,2024-03-17T14:09:06Z,gh-703
Years,Sierra Ferrell,Years,False,INDIFFERENT,3:00,180,vg4sGkehWBw,2024-03-17T14:06:06Z,gh-703
Welcome to Hard Times,Charley Crockett,Welcome to Hard Times,False,INDIFFERENT,3:06,186,rdIbTjWr_JQ,2024-03-17T14:03:00Z,gh-703
Watson Blues (feat. Bryan Sutton & David Grisman),Tommy Emmanuel,Accomplice One,,INDIFFERENT,5:31,331,v4ChgvdbIsk,2024-03-17T02:52:08Z,gh-698
Yeller Rose of Texas (feat. Sam Bush),Tommy Emmanuel,Accomplice Two,,INDIFFERENT,2:36,156,JHE2MlXoPOA,2024-03-17T02:49:32Z,gh-698
White Freight Liner Blues (feat. Molly Tuttle),Tommy Emmanuel,Accomplice Two,,INDIFFERENT,4:16,256,7Wd-0jUfGrs,2024-03-17T02:45:16Z,gh-698
C-Jam Blues (feat. Bryan Sutton & David Grisman),Tommy Emmanuel,Accomplice One,,LIKE,4:13,253,0j2A0RE0tCk,2024-03-17T02:41:03Z,gh-698
Borderline (feat. Amanda Shires),Tommy Emmanuel,Accomplice One,,INDIFFERENT,5:20,320,B2Ph67mrCfw,2024-03-17T02:35:43Z,gh-698
(Sittin' On) The Dock of the Bay (feat. J.D. Simo),Tommy Emmanuel,Accomplice One,,LIKE,4:52,292,-0WV0ccUXGU,2024-03-17T02:30:51Z,gh-698
Saturday Night Shuffle (feat. Jorma Kaukonen & Pat Bergeson),Tommy Emmanuel,Accomplice One,,INDIFFERENT,2:37,157,eXNOYDXDMUA,2024-03-17T02:28:14Z,gh-698
Song and Dance Man (feat. Ricky Skaggs),Tommy Emmanuel,Accomplice One,,INDIFFERENT,3:21,201,Q_GQZMyRu0k,2024-03-17T02:24:53Z,gh-698
Deep River Blues (feat. Jason Isbell),Tommy Emmanuel,Accomplice One,,LIKE,3:28,208,3MDo4GSHi8o,2024-03-17T02:21:25Z,gh-698
Do Lord Remember Me,Mississippi John Hurt,"D.C. Blues - The Library of Congress Recordings, Vol. 1",False,INDIFFERENT,3:06,186,suoadq0TqPA,2024-03-17T02:18:19Z,gh-698
Gold Rush,The Tony Rice Unit,Unit Of Measure,False,INDIFFERENT,3:03,183,eIQpNHuH7r0,2024-03-17T02:15:16Z,gh-698
Where We'll Never Grow Old,The Carter Family,Over the Garden Wall,False,INDIFFERENT,3:05,185,7SL3tABRSIE,2024-03-16T18:29:00Z,gh-695
Roly Poly,Bob Wills and His Texas Playboys,The Essential Bob Wills & His Texas Playboys,False,INDIFFERENT,2:50,170,dP28DIewLMk,2024-03-16T18:26:10Z,gh-695
Singing My Troubles Away,Delmore Brothers,Hillbilly Boogie Best,True,LIKE,2:31,151,vh6Dkwiish8,2024-03-16T18:11:34Z,gh-694
House Of The Rising Sun,"Doc Watson, Richard Watson",Third Generation Blues,False,INDIFFERENT,3:22,202,FwXxxSRUX4U,2024-03-16T18:08:12Z,gh-694
Gospel Plow,Chance McCoy and The Appalachian String Band,Debut,,LIKE,4:37,277,KLPuLU2bH3s,2024-03-16T18:03:35Z,gh-694
Bordertown,Hackensaw Boys,Love What You Do,False,INDIFFERENT,3:31,211,VBKWNv_Rd1E,2024-03-16T18:00:04Z,gh-694
