position,title,artists,album,duration,duration_seconds,videoId,likeStatus,inLibrary
75,Roll On,The Little Willies,The Little Willies,3:07,187,_8LBGAxlZww,INDIFFERENT,False
76,"Saginaw, Michigan",Lefty Frizzell,"The Complete Columbia Recording Sessions, Vol. 6 - 1959-1963",3:07,187,jE24q4xJgPg,INDIFFERENT,False
77,The Ballad of Boot Hill,Johnny Cash,Johnny Cash Sings The Ballads Of The True West,2:34,154,vKqyahhUq24,INDIFFERENT,False
78,It's Such A Pretty World Today,Wynn Stewart,It's Such A Pretty World Today,2:33,153,1Hu8RWyX9Ns,INDIFFERENT,False
79,Green Green Grass Of Home,Merle Haggard & The Strangers,Mama Tried,3:15,195,DAZcwZXhFb0,INDIFFERENT,False
80,I Ain't Never (Single Version),Webb Pierce,Grand Ole Opry 75 Years Volume Two,1:56,116,rDGANk5FGuc,INDIFFERENT,False
81,"He’s Not My Baby, I’m His",SIENNA SPIRO,Visitor,2:40,160,FFGddjoq1tY,INDIFFERENT,False
82,FOR THIS LOVE,Jessie J,Don't Tease Me With A Good Time,2:47,167,4OSwd3R_n2k,INDIFFERENT,False
83,Don't Worry 'Bout Me (Live) (feat. Ronny Robbins),Country's Family Reunion,A Grand Ole Time (Live / Vol. 1),3:28,208,fhR16d8Wb3Q,INDIFFERENT,False
84,August,Noeline Hofmann,August,3:48,228,mJaVE_je6Uo,INDIFFERENT,False
85,Indian Love Call,Slim Whitman,Una Paloma Blanca: The Best Of Slim Whitman,3:10,190,h-Zn_XFYzAU,INDIFFERENT,False
86,Galaxy,"FENNE, Mitchell Yard, Noa Lauryn",Galaxy,2:54,174,peeGiW0x_eI,INDIFFERENT,False
87,Work Song,Nina Simone,High Priestess Of Soul,3:04,184,UHcFmW0Dms8,INDIFFERENT,False
88,It's Four In The Morning,Faron Young,"The Greatest Country Music Recordings Of All Time, Vol. 6",2:58,178,kUQfb3_d8h8,INDIFFERENT,False
89,See The Big Man Cry,Charlie Louvin,Less And Less And I Don't Love You Anymore,2:26,146,wzLfcQ0DIJU,INDIFFERENT,False
90,Hammer,Lorde,Virgin,3:14,194,eUTUXAeSpqE,INDIFFERENT,False
91,Canadian Pacific,George Hamilton IV,Canadian Pacific,3:28,208,A4dmfSK33c8,INDIFFERENT,False
92,"Jim, I Wore a Tie Today",The Highwaymen,Highwayman,3:22,202,gtxNOAit5fo,INDIFFERENT,False
93,Dead To Me,Kali Uchis,Isolation,3:20,200,OcUDK4kAUIw,INDIFFERENT,False
94,The Last Ride,Hank Snow,Railroad Man,3:01,181,bmX6TQ9rzq4,INDIFFERENT,False
95,Making Love,Sir Woman,Making Love,3:22,202,2PmGpD5fUYE,INDIFFERENT,False
96,such is life,threetwenty,such is life,3:54,234,kRtP9VF21KY,INDIFFERENT,False
97,Show Me How,Men I Trust,Show Me How,3:36,216,DJCB1ZlseJ8,INDIFFERENT,False
98,Lie With Me,Elmiene,sounds for someone,3:20,200,jGxqIreO-W4,INDIFFERENT,False
99,All I Really Want Is You,The Marías,CINEMA,3:12,192,75DORZ43PrI,INDIFFERENT,False
100,"My Rifle, My Pony and Me",John T. Martin,A Cowboy's Last Ride,2:47,167,4tPVEzpKP5Y,INDIFFERENT,False
101,Where the Mountains Meet the Sky,Eddy Arnold,Cattle Call,1:59,119,VIN2QXj6CaA,INDIFFERENT,False
102,Act Naturally,Buck Owens,"All-Time Greatest Hits, Vol. 1",2:24,144,j51tjXACXhw,INDIFFERENT,False
103,Cattle Call,Billy Walker,"The Gun, the Gold and the Girl Cross the Brazos at Waco",1:37,97,JfWz1n5KHJI,INDIFFERENT,False
104,Life to Go,Stonewall Jackson,Columbia Country Classics Volume 3:  Americana,2:29,149,kEq-2GsHzhk,INDIFFERENT,False
105,Love Me,The Little Willies,The Little Willies,3:52,232,KYQXWmRK2A8,INDIFFERENT,False
106,16.88,Hayden Thompson,16.88 b/w Here We Go Again,3:29,209,fIJ3Rk8Q678,INDIFFERENT,False
107,Welcome to Hard Times,Charley Crockett,Welcome to Hard Times,3:06,186,fmXttX6UPTM,INDIFFERENT,False
108,Funny How Time Slips Away,Willie Nelson,And Then I Wrote,3:06,186,N-EZTsCjQR8,INDIFFERENT,False
109,Islands In the Stream,"Dolly Parton, Kenny Rogers",Greatest Hits,4:12,252,Cvq6lHDatNs,LIKE,True
110,Lonesome 7-7203,Hawkshaw Hawkins,22 Original King & Starday Top Billboard Hits Hits,2:45,165,PgX0LEqu7kQ,INDIFFERENT,False
111,The River,Hank Williams Jr.,Ballads Of The Hills & Plains,2:57,177,Puj2qRuBpmM,INDIFFERENT,False
112,My Love,Marty Robbins,More Gunfighter Ballads and Trail Songs,1:47,107,XJc7wYuPu-k,INDIFFERENT,False
113,Almost Persuaded,Conway Twitty,Look Into My Teardrops,2:58,178,cMEP2ZM6QdE,INDIFFERENT,False
114,Love Me Tonight,Tom Jones,The Best Of ... Tom Jones,3:11,191,OLX-XZvz9iI,INDIFFERENT,False
115,Bury The Bottle With Me,Dick Curless,The Long Lonesome Road,2:49,169,qCBpCp30Jz4,INDIFFERENT,False
116,Detroit City,Bobby Bare,Detroit City and Other Hits by Bobby Bare,2:49,169,h7-lBbwY-eM,INDIFFERENT,False
117,She's All I Got,Johnny Paycheck,Super Hits,2:51,171,4bNQEB6Xsnc,INDIFFERENT,False
118,Less Of Me,Roger Miller,A Tender Look At Love,2:14,134,Vhgg3bAUeZw,INDIFFERENT,False
119,"Please Help Me, I'm Falling (feat. Hank Locklin)",Skeeter Davis,Here's the Answer,2:26,146,WGLrLKTC8gE,INDIFFERENT,False
120,Thanks A Lot (feat. Loretta Lynn),Ernest Tubb,Ernest Tubb: The Legend And The Legacy,2:43,163,HtiFjTZ7x6M,INDIFFERENT,False
121,Wolverton Mountain,Claude King,Wolverton Mountain,2:56,176,5gWEKatirtk,INDIFFERENT,False
122,More And More,Webb Pierce,20th Century Masters: The Millennium Collection: Best Of Webb Pierce,2:23,143,bAkh5CrUvDE,INDIFFERENT,False
123,Burgers and Fries,Charley Pride,Burgers and Fries / When I Stop Leaving (I'll Be Gone),3:11,191,xdVJupmgU8Q,INDIFFERENT,False
124,Tennessee,Sturgill Simpson,Cuttin' Grass - Vol. 2 (Cowboy Arms Sessions),3:15,195,wXrxrsc8bDI,INDIFFERENT,False
125,I Fall To Pieces (Single Version),"Patsy Cline, The Jordanaires",Showcase,2:52,172,9loTXznGJy4,INDIFFERENT,False
126,Pictures,The Statler Brothers,Pictures Of Moments To Remember,2:57,177,SAnzFz036zE,INDIFFERENT,False
127,"Old Dogs, Children And Watermelon Wine",Tom T. Hall,"Greatest Hits, Vol. 2",4:15,255,WV8YJ7OfOWU,INDIFFERENT,False
128,"Green, Green Grass of Home",Porter Wagoner,Soul of a Convict,2:24,144,ZVdd5XJFUzU,INDIFFERENT,False
129,It Wasn't God Who Made Honky Tonk Angels,Kitty Wells,Country Spotlight,3:04,184,jQjDPg9zpBQ,INDIFFERENT,False
130,Who Left the Door to Heaven Open,Hank Thompson,"Pathway of My Life 1966 - 1986, Pt. 5 of 8",2:49,169,dAcNlcetiyg,INDIFFERENT,False
131,"Here, There And Everywhere (Remastered 2009)",The Beatles,Revolver,2:25,145,xdcSFVXd3MU,INDIFFERENT,False
132,Light the Fuse,Johnny Western,The Very Best Of,2:24,144,UBaP-xBsw2I,INDIFFERENT,False
133,City Lights,Ray Price,Greatest Hits,3:00,180,KH2zrXiWUio,INDIFFERENT,False
134,She Thinks I Still Care,George Jones,The New Favorites Of George Jones,2:35,155,DyLYHdr3Krg,INDIFFERENT,False
135,Once a Day,Connie Smith,Connie Smith,2:21,141,D25uVgUooks,INDIFFERENT,False
136,The Old Man And His Horn,Gene Watson,Gene Watson's Beautiful Country,4:08,248,-39Ld7pGMHU,INDIFFERENT,False
137,Wine Me Up (Single Version),Faron Young,Golden Hits,2:29,149,p0lyjPOZT6I,INDIFFERENT,False
138,Gypsy,Fleetwood Mac,Mirage,4:28,268,_9FGx0hjmC8,INDIFFERENT,False
139,American Dreaming,Sierra Ferrell,Trail Of Flowers,4:18,258,V3QabRHBbZY,INDIFFERENT,False
140,I Hear Little Rock Callin',Ferlin Husky,Greatest Hits,2:53,173,bvZwbMpYqhw,INDIFFERENT,False
141,Moon Over Montana,The Brudi Brothers,Dark and Stormy,4:02,242,y-goy20TDxo,INDIFFERENT,False
142,Carry On,Jungle,Carry On,2:49,169,HqMRbHy1q7w,INDIFFERENT,False
143,Hungry Eyes,Merle Haggard & The Strangers,A Portrait Of,3:30,210,JtiZhY1R-Ys,INDIFFERENT,False
144,There Goes My Everything,Jack Greene,The Best Of,2:38,158,FK5DnJAWCJI,INDIFFERENT,False
145,Let Love Walk Out Again,The Emkays,Let Love Walk Out Again,2:35,155,xQlNf2fmdvY,INDIFFERENT,False
146,Abilene,George Hamilton IV,Abilene,2:14,134,fT7F3bswH3w,INDIFFERENT,False
147,I Can't Stop Lovin' You,Don Gibson,Oh Lonesome Me,2:37,157,w5ewkoL29IM,INDIFFERENT,False
148,It'll Come Back,Red Sovine,It'll Come Back,3:03,183,6v689npKys8,INDIFFERENT,False
149,Almost Persuaded,David Houston,Almost Persuaded,2:57,177,cbN4r4y3AIY,INDIFFERENT,False
150,The Blackboard Of My Heart,Hank Thompson,Most Of All,2:18,138,3kbdfjrjV80,INDIFFERENT,False
151,Satin Sheets,Jeanne Pruett,Satin Sheets,2:54,174,mQUGI0wvz40,INDIFFERENT,False
152,If You Don't Want My Love,Jalen Ngonda,Come Around and Love Me,2:27,147,KaEoNo1oE3A,INDIFFERENT,False
153,"Hank Williams, You Wrote My Life",Moe Bandy,"Hank Williams, You Wrote My Life",3:11,191,mv_JGoRvIsg,INDIFFERENT,False
154,These Arms of Mine,Otis Redding,Pain in My Heart,2:35,155,ep-utVRc2aE,INDIFFERENT,False
155,Thank God And Greyhound,Roy Clark,Greatest Hits,2:39,159,fadFmvTUyII,INDIFFERENT,False
156,Psycho,Jack Kittel,Psycho,3:44,224,15LuS4NiOLk,INDIFFERENT,False
157,I'll Never Smile Again,"The Pied Pipers, Tommy Dorsey & His Orchestra",The Seventeen Number Ones,3:10,190,rEn--T2hBXg,INDIFFERENT,False
158,D-I-V-O-R-C-E,Tammy Wynette,D-I-V-O-R-C-E,2:58,178,4qh084Qm6Hg,INDIFFERENT,False
159,The Teddy Bear Song,Barbara Fairchild,Barbara Fairchild At Her Best,3:09,189,pag0GI7PZBc,INDIFFERENT,False
160,"Take Me Home, Country Roads",John Denver,"Poems, Prayers and Promises",3:11,191,c0dvabcWVo0,INDIFFERENT,False
161,Coal Miners Daughter,"Julio Miguel, Los Incateños",Coal Miners Daughter,2:45,165,FTqVd7z2dsY,INDIFFERENT,False
162,Reconsider Me,Johnny Adams,Heart and Soul,3:56,236,9K0jrA8jsKE,INDIFFERENT,False
163,Heartaches,Al Bowlly,The Myth of Al Bowlly,3:32,212,ye4pTWBcKvc,INDIFFERENT,False
164,Country Bumpkin,Cal Smith,Grand Ole Opry 75 Years Volume Two,3:42,222,PyV_0poqPU8,INDIFFERENT,False
165,I'm Looking for Blue Eyes,Jessi Colter,Wanted! The Outlaws,2:19,139,-eb1hjN9YIQ,INDIFFERENT,False
166,Silver Stallion,The Highwaymen,Highwayman 2,3:13,193,iq6uwAPLBh4,INDIFFERENT,False
167,Talk Back Trembling Lips,Ernest Ashworth,Greatest Hits,2:41,161,VclT6-LYX-U,INDIFFERENT,False
168,"Sunday Morning Coming Down (Live at Ryman Auditorium, Nashville, TN - July 1970)",Johnny Cash,The Johnny Cash Show,4:08,248,BlXk48hZbc0,INDIFFERENT,False
169,The Long Way Home,Norah Jones,Feels Like Home (Deluxe Edition),3:14,194,F4OcViO7cUM,INDIFFERENT,False
170,Ninety Miles An Hour (Down A Dead End Street),Hank Snow,The Essential Hank Snow,2:37,157,-4G_WREUCVQ,INDIFFERENT,False
171,Stand By Me,Ben E. King,Good Bye and Good Luck!,2:59,179,yaGwTfiXHuI,INDIFFERENT,False
172,Smokey Mountain Memories,Mel Street,20 Greatest Hits,3:04,184,etU_VmKzY_w,INDIFFERENT,False
173,Change Is Hard,She & Him,Volume One,3:04,184,dKud8ah-Eak,INDIFFERENT,False
174,Early Morning Rain,Cleveland Francis,Beyond the Willow Tree,3:48,228,vIXa42T_Gv8,INDIFFERENT,False
175,Flower Moon,"Aaron Frazer, Durand Jones & The Indications",Flowers,4:57,297,ZyvWoC0bWeU,INDIFFERENT,False
176,Still,Bill Anderson,Still,2:52,172,a7CpB7UrM6o,INDIFFERENT,False
177,Only One,Eilen Jewell,Queen of the Minor Key,3:45,225,_NlKLA4DIz8,INDIFFERENT,False
178,Siren Song,The Brother Brothers,Siren Song,3:04,184,86UVAV7SrZQ,INDIFFERENT,False
179,Amarillo By Morning,George Strait,Strait From The Heart,2:54,174,FbVISS-lEAc,INDIFFERENT,False
180,I Can Be Cool (feat. The Inversions),Bob & Gene,Daptone Records Singles Collection: Volume 5,3:47,227,LN8cUSJ3HK4,INDIFFERENT,False
181,Worth It.,RAYE,My 21st Century Blues,4:07,247,Y4_l-9Uxvhg,INDIFFERENT,False
182,Do You Think About Me At All,Bella White,Just Like Leaving,3:17,197,Vk3OEp9DyYY,INDIFFERENT,False
183,Cry to Me,Solomon Burke,Solomon Burke - Cry To Me,2:34,154,Ra-GiusdK1w,INDIFFERENT,False
184,Pay It No Mind,Sarah Jarosz,World On The Ground,3:17,197,P-R_RNr0p9g,INDIFFERENT,False
185,Goodbye Yellow Brick Road,Elton John,Goodbye Yellow Brick Road,3:13,193,wy709iNG6i8,INDIFFERENT,False
186,why dont we go,UMI,why dont we go,2:47,167,bg0hnuFAmjk,INDIFFERENT,False
187,I'm a Fool to Want You,Billie Holiday,Lady In Satin,3:24,204,QtFhUAtQS1s,INDIFFERENT,False
188,Midnight at the Oasis,Maria Muldaur,Maria Muldaur,3:50,230,3gKnnb24Eso,INDIFFERENT,False
189,Worrisome Heart,Melody Gardot,Worrisome Heart,4:22,262,Beq04AHbdzM,INDIFFERENT,False
